% Model,Tutorial_final_sweep_part3_solved.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 12 2022, 15:04"
% Table,"Table 1 - Pol, SM_only"
% L_junc (nH),Eigenfrequency (GHz),zz (1),yz (1),xz (1)
9.037,6.456600161306679+2.371582784129719E-5i,0.20323005235899164,0.4056379876293205,0.35998935715055524
9.037,6.456640358726702+0.0017021888372141115i,0.0010868916547169807,0.9960379821427355,5.018954073486248E-4
9.037,6.456745497240084+3.981156688178077E-5i,0.07596369077140568,0.1855849253067053,0.7193868178113513
9.037,6.456817016574535+0.00526511227500218i,0.004998812362917391,2.1283430241741572E-4,0.9922404090613687
9.037,6.456818936600423+2.989543654113086E-4i,0.04326287585550453,0.7312929381373304,0.2004541870795195
9.037,6.456892182523703+3.555567759819248E-6i,0.026892914411704927,0.09943025833891342,0.8639983694574919
9.037,6.457232015939805+1.879823784014967E-5i,0.024951843128063773,0.06201096989680271,0.9003214004900267
9.037,6.457423128124548+0.0020274783826306126i,0.0017458812761023909,0.993722732942895,5.242592435441126E-4
9.037,6.457588521507164+5.173471641153768E-5i,0.09928384319065109,0.07536847199953367,0.812166945259451
9.037,6.457652703774332+0.001646307221268918i,9.889545534287603E-4,0.9961111109861144,2.6933087988844886E-4
9.037,6.457779001251781+2.9787925434262923E-7i,0.04452155475919091,0.9430797373101841,0.010977234581519286
9.037,6.457948075573993+2.079997665797244E-6i,0.31652804974695076,0.033955891857532346,0.6458762198359633
9.037,6.458018928880559+5.40513567965069E-6i,0.32137389747810013,0.012980191295273663,0.6624958914637012
9.037,6.458098096510632+1.0088501234725789E-5i,0.1664867094112576,0.013956473775838784,0.814506558926512
9.037,6.458277691852674+5.805667254351974E-6i,0.0784897515895286,0.13792737219749993,0.6938297396943217
9.037,6.458292611375525+2.3140168084043502E-5i,0.14071372079787053,0.02569646491885811,0.8152504744308275
9.037,6.458486899445071+1.5921736555675794E-5i,0.17813416038227506,0.007901165090227561,0.8067361161564982
9.037,6.458591296994317+1.60335629141343E-6i,0.4477811058025539,0.1315685288090176,0.39454577649336503
9.037,6.458677859273205+5.243364330903293E-6i,0.7053572580601601,0.07991288935858148,0.19878928943120602
9.037,6.4586941990314575+0.0015542862443793147i,9.79118913034786E-4,0.9960777661725381,2.2577014134406067E-4
9.037,6.459164986111817+2.6049671900324336E-5i,0.4412680453154436,0.22792652256934332,0.2779613381303048
9.037,6.459188375026642-3.3184161095918424E-5i,0.4933658770491796,0.20463598775054195,0.2542859657141149
9.037,6.459445915729804+2.9757068327408438E-6i,0.24340598386364418,0.1517068763666664,0.4902887515069633
9.037,6.459521617180316+1.347763409705836E-6i,0.13127500411222862,0.028733841008022745,0.8275844172701352
9.037,6.459636009178385+0.0017932578552921023i,0.0022767205463866966,0.992543740387825,9.869900297840646E-4
9.037,6.4596916667391815+6.861708935142101E-6i,0.48514145289923644,0.03683793352871429,0.4613605499200665
9.037,6.459729073998929+0.0015231277656092405i,9.9617260709891E-4,0.9955887313497858,2.9957286445291036E-4
9.037,6.459802900000635+4.173265996947183E-6i,0.5388388596780339,0.017143814565788756,0.43239348165551394
9.037,6.4598701625183095+4.127104783319264E-7i,0.00678376040342495,0.9791745646445106,0.012245486400866437
9.037,6.459905018652776+7.927037006697595E-6i,0.04012658442614191,0.019040287708371774,0.9331105162077391
9.037,6.460042807981404+4.644026069682414E-6i,0.11775352607388816,0.02404496166265057,0.8456476002455859
9.037,6.460253807275171+2.7242088637568305E-6i,0.10579936220719659,0.07586300174330944,0.7503507759163287
9.037,6.460403216704967+8.14795246550262E-6i,0.05034016852946105,0.02896442967840078,0.9015183810561392
9.037,6.460711113626929+0.0015271560222435033i,0.0019505435435695929,0.9903108340779884,0.0028252272958414573
9.037,6.461218724797114-3.87131474531742E-7i,0.7448599789844033,0.040433122934594334,0.20656720826367955
9.037,6.461261132052884+5.871584444698364E-7i,0.37916583559572775,0.3262633598129667,0.25011777913763394
9.039,6.441504761262751+1.2618834951825963E-5i,0.013910837442850895,0.958862071673506,0.016913163759180668
9.039,6.441549060456253+6.669692279922966E-6i,0.05700946544940229,0.8436705500826512,0.06529522251507637
9.039,6.441727590868172+0.002040298830360806i,0.0095400928142098,2.647189398806448E-4,0.975996207461909
9.039,6.441807766232197+3.101934183039969E-6i,0.21953660374546113,0.4103082287383591,0.3008883912647249
9.039,6.44193534402296+1.1973078579294974E-5i,0.04310696551928506,0.8774422131114836,0.061169222000922285
9.039,6.441936611696369+7.502834434267377E-4i,0.9915408917049062,0.003480875170607575,0.003991304823489355
9.039,6.442098127722055+2.7706238228587466E-6i,0.2289619658063773,0.4169778759440795,0.3015755040706016
9.039,6.442256241921599+6.228866212458071E-7i,0.011067509894919295,0.022233832679842375,0.9572812666511524
9.039,6.4423634864735435+2.091982939332632E-6i,0.0952985871572795,0.7578968152485283,0.11939545894923742
9.039,6.442626782568342+1.314162274534439E-5i,0.013207850583247678,0.9582554506931835,0.015375622480301516
9.039,6.4426380410546+5.747574194446175E-6i,0.009240177475259216,0.9657663807340481,0.00876139082182952
9.039,6.44298619457967+7.676842811227404E-4i,0.9896827123519333,0.004209284000004156,0.005075514735613745
9.039,6.443057930653446+0.00218361082690908i,0.009382153627230085,3.4875043704417233E-4,0.9765094094687857
9.039,6.443196420187599+8.303617966289351E-4i,0.9864022191381406,0.009057100993358222,0.0035665535947363484
9.039,6.443264584406201+2.1303573448592447E-5i,0.013303336870672857,0.9658220481503269,0.010586399403456362
9.039,6.443553723289832-2.6948805827329533E-9i,0.010209694247403051,0.005077210011285713,0.982206526770353
9.039,6.443566070753184+1.1001297419739066E-7i,0.28822660553221646,0.30620339964560633,0.2805804524045874
9.039,6.4436782105333545+7.71276992119107E-5i,0.00240970041102119,0.9905211933838034,0.0023078638504393464
9.039,6.443774482161628+2.3379418908217962E-6i,0.010745105871522888,0.0073246759620891715,0.9732172906848384
9.039,6.44385536667324+8.015707413377935E-4i,0.9897328082972722,0.003981537567246907,0.005393501616312635
9.039,6.443981456232327+5.234410369391164E-6i,0.03227128600114643,0.05020692853392644,0.8673744856827438
9.039,6.444118522713371+7.590694668266342E-6i,0.12873156900781504,0.06314738156339793,0.7743095620676634
9.039,6.444212753681644+1.616350290998656E-6i,0.3888147114893128,0.13564769597697457,0.42329050421026443
9.039,6.444241902304839+7.868946591538183E-4i,0.990494203299113,0.0035705162074819038,0.005029788104393622
9.039,6.444520327545645+2.5129012480974994E-6i,0.006308816792462576,0.9595848220939579,0.014664095578034629
9.039,6.4447476849569565+0.003010806429143022i,0.9811272464837929,0.012104177278295212,0.005371174114042623
9.039,6.444859211092759+1.8319473674542466E-7i,0.9560264410385781,6.103864871476452E-4,0.04184545112296483
9.039,6.445148070247821+3.011807182335506E-5i,0.03865918069830811,0.017328360008316578,0.9319584055081499
9.039,6.445445871496152+0.001009152517985879i,0.990537148459248,0.0025896237852894373,0.005899731437077857
9.039,6.445458152688896+9.746352920133495E-4i,0.9890946128553563,0.0025993156393377577,0.007336085702217364
9.039,6.445462063929325+2.6859895925293314E-6i,0.3659605260027521,0.24101204650001673,0.33016900048971265
9.039,6.445545996009587+4.5409199289701446E-5i,0.02571806375106318,0.9157539351248335,0.03291834401612371
9.039,6.44557501747546+2.0098519943406528E-4i,0.006101246118960171,0.9817446209007671,0.005085177470086773
9.039,6.44602184107638+6.7313073812122315E-6i,0.042642813448952634,0.696532804676347,0.18841460081203645
9.039,6.446027812784212+0.006885174927053826i,0.014213075897965204,2.2315429486772115E-4,0.983351586985255
9.039,6.446061300479695+1.3943350466689049E-6i,0.04911814707325687,0.1487209718254495,0.7856691249698976
9.039,6.446245730055838+5.293212059298404E-6i,0.10967308295562128,0.7469067794460738,0.07546785000929772
9.039,6.446795365437499+1.196115776817428E-5i,0.014443403257922136,0.006351220984216793,0.971259722515671
9.039,6.4468167395116645+0.004796951608894216i,0.010144130349166235,3.5188787240873065E-4,0.9876839287636027
9.039,6.446925615147022+3.92868708803332E-5i,0.04529321711216057,0.013173565290014917,0.9309638621316936
9.039,6.446980840742991+0.006654827803806394i,0.010914442239873963,1.2983034443557587E-4,0.986657225214133
9.039,6.447133722839268+1.2357611624014856E-5i,0.0020575088459235174,0.9902752066963018,5.493342970927484E-4
9.039,6.4472919888889795+1.9890109248361217E-7i,0.02989151999746021,0.00114229030209958,0.96777615133262
9.039,6.447592421317933+1.5988534712928253E-7i,0.8816285773639773,5.253382514978656E-4,0.11625683408136982
9.039,6.447958457993879+3.6999172084469095E-6i,0.011386293101009474,0.004845096703888844,0.9754542419225987
9.039,6.4481817170430515+2.2884938925390975E-5i,0.24710926027680735,0.2282894618269982,0.4776591340129488
9.039,6.448217440858433+4.358680820711799E-4i,0.01052211306928122,0.9639169504647721,0.015668451085865086
9.039,6.448353815288264+0.006723271915349521i,0.0578447044450085,5.624362207590486E-4,0.9385740913207166
9.039,6.448564542697725+2.4206803569160444E-6i,0.1089922434640224,0.001374014633149327,0.8875125666839311
9.039,6.44868800594787+1.176153510172184E-5i,0.0019981496381462783,0.9881797846927559,0.0017043668204058794
9.039,6.448772308843234+2.7513599014678736E-6i,0.1185729484739048,0.08708543118403303,0.729875524009764
9.039,6.448809843488648+0.004379052961042283i,0.3985912341500811,0.003962398388528794,0.5952051684191066
9.039,6.448971556861992+0.0029866221089537917i,0.013452337375723107,4.7427438084470035E-4,0.9834713203084767
9.039,6.449229077277753+0.003977207816312956i,0.743017105929476,0.0071774692506579845,0.24800562795758918
9.039,6.4493158753743876+5.178970871369952E-6i,0.07364750347435396,0.6737413915359626,0.20029704062748713
9.039,6.449626433409344+3.715841819389039E-6i,0.06506904318910448,0.05532801077505638,0.8131951305630811
9.039,6.44970589832396+0.00390505588504344i,0.3228118933734521,0.0035980327937201327,0.6710277564725006
9.039,6.449712763311634+2.9434704089503562E-6i,0.3542801822377818,0.0047587227710771465,0.6366420878188039
9.039,6.449758658416197+3.748330538346334E-5i,0.06752110169332566,0.09233636730074488,0.7929951899427297
9.039,6.449849163632157+1.2066202298844866E-5i,0.3102845561841473,0.2180731889428315,0.41762860299748766
9.039,6.4499608750160276+4.162767279053366E-5i,0.3991813164244067,0.02781013534659239,0.5580698010893391
9.039,6.450125396701303+9.474955063401601E-5i,0.3253599009878085,0.018565315880273495,0.6432962260549737
9.039,6.450172590548158+3.1854281834107257E-6i,0.5737442099561871,0.03731374106776923,0.37528887051765725
9.039,6.450226993047914+8.481974584422925E-6i,0.41510854947210574,0.09584901847623423,0.4532548764334726
9.039,6.4504316400144175+6.831186495560101E-4i,0.0093967967172762,0.9657353691507756,0.012454807215602664
9.039,6.450544526992587+1.1029018880850426E-5i,0.8617990317092177,0.0020839265682862083,0.13369271995226736
9.039,6.450859483800352+0.0013097603814029091i,0.03183884089112481,9.041057385994503E-4,0.9614692317754104
9.039,6.451034483574652+1.9602766898801856E-4i,0.17246051717532113,0.012843408107169588,0.8045480155640338
9.039,6.4511197353157845+0.003880331656048315i,0.07860839046128892,5.16338397355006E-4,0.9167657381848648
9.039,6.451295285341232+0.0015255421351822128i,0.0157439529289171,0.001978201594726827,0.9761885768428507
9.039,6.451516452361252+0.0028161806450754294i,0.031692166552970864,8.726031776115377E-4,0.9618637515727542
9.039,6.4517034325880065+1.1768537409230426E-4i,0.08807710647910238,0.016424456183476148,0.8864432868525214
9.039,6.45185380675951+0.0012140631741386213i,6.455421240952254E-4,0.9919351716953471,0.0034902975345698253
9.039,6.451885501213178+2.6160450419123488E-5i,0.226562508747133,0.33375016110393135,0.37598762393254975
9.039,6.4520451487713+2.7960973078253534E-6i,0.0426869072620098,0.8982895212854621,0.031181842797444778
9.039,6.452194494597918+1.3896145634155116E-5i,0.07701309458047399,0.007552820540430481,0.9111493220083399
9.039,6.452221214293798+2.782973146618297E-4i,0.06376469207068028,0.8173574281050114,0.08345999395099417
9.039,6.452365677892516+0.0052140596523369675i,0.7086327747961928,0.004776860497583856,0.28468220264617733
9.039,6.452442186948797+2.0466939645397132E-5i,0.11326589704013175,0.21239387736940654,0.5802280184869317
9.039,6.452465367332177+8.334166393083682E-5i,0.06428832665766568,0.13923534185000094,0.7752364648669975
9.039,6.452637213817064+6.746678734931883E-5i,0.08127683511625056,0.2600821771199081,0.613494494847876
9.039,6.452717687267169+2.3676896161304038E-5i,0.06928508789372584,0.24169367917262577,0.6363411031555481
9.039,6.452921177852301+8.692965099594902E-6i,0.6713895156379263,0.005369588630819309,0.31935012213516806
9.039,6.4529735927876395+1.580116752108051E-5i,0.11652485791551201,0.0312513167665018,0.8357591717740273
9.039,6.453335400998918+3.0559775132389064E-5i,0.19276015170135144,0.04371672066931509,0.7505771382577183
9.039,6.4535123063786175+0.0011206442123338233i,0.02015544095270705,0.951708741988745,0.014611680483430025
9.039,6.453599327220041+3.8573079621249994E-5i,0.26066351255856224,0.07198540884190781,0.6527715663329516
9.039,6.453768862882815+8.030052035479124E-5i,0.2438173683517644,0.1369805782642603,0.5946823267764518
9.039,6.453850306278809+0.0012977322996222918i,7.64095156014661E-4,0.9944297714542008,4.2930050499374585E-4
9.039,6.453855650743511+2.8453105535383967E-6i,0.9076716457111511,0.00951934186216506,0.07977666735718328
9.039,6.454033252289019+6.396150200691879E-5i,0.27156336143406734,0.4503961893758578,0.21900381578497724
9.039,6.454442136198186+1.994239653333246E-5i,0.31542701219383856,0.3390174762843345,0.28921476502779286
9.039,6.454511879203653+0.005550405183843408i,0.03679487323317042,3.385487025022877E-4,0.9611704069573148
9.039,6.454626488976768+1.0550879525648872E-4i,0.06918473579030049,0.016667996386929968,0.9031202211826649
9.039,6.4546322474941045+0.0014503861317038229i,0.009339393636586276,0.9711750366155099,0.00810951513950068
9.039,6.454726790089444+0.006369848275536003i,0.8266623110440431,0.005232556732950026,0.16657384899062017
9.039,6.454909721909599+1.0310088360612703E-4i,0.004553385832664245,0.005198901765089797,0.98519295617159
9.039,6.455120831290095+0.005701529824083621i,0.7741726556307501,0.004953437838931513,0.21915050064559372
9.039,6.455245974507124+2.5668621691094962E-5i,0.2860132027732354,0.01981664335350969,0.6867577653176118
9.039,6.455401627941876+1.945853889470183E-5i,0.6438744267902821,0.006585185474116279,0.3447212404654968
9.039,6.4555708129539715+3.338637248299293E-5i,0.23328240335964415,0.016515331759523823,0.7425322878450984
9.039,6.455579319452144+0.008433389315083672i,0.030394848478341653,4.469825880541782E-4,0.9659230985265052
9.039,6.4555965754113895+0.005867191012637611i,0.8192799495856539,0.003522465491252579,0.17550524781448834
9.039,6.455620868310861+0.0018685777636590559i,0.001892019674264066,0.9959626664627751,2.232883056715114E-4
9.039,6.455674849716316+2.227666522734525E-5i,0.3511462376445499,0.009210882328560304,0.6345152688408788
9.039,6.4558375996184285+0.0013024519485216328i,0.0018340841530153221,0.9947729881369602,8.835632872179151E-4
9.039,6.455921631931174+6.21342397193886E-6i,0.5042521127024607,0.05029870191647635,0.4420740259975408
9.039,6.455940299014416+5.085230153936567E-5i,0.10614977594471367,0.035580691382546055,0.8485717110503848
9.039,6.4560061321245525+0.0018417183094169003i,0.0020486611229656618,0.992501174850251,9.206623570786474E-4
9.039,6.456037947704666+2.91832964465839E-7i,0.041710555284751254,0.9418251518356838,0.015409830362298432
9.039,6.456059081520372+0.006307844621150595i,0.06595892669170295,6.67380453024745E-4,0.9310311725483799
9.039,6.456249727754309+0.0014912663372965986i,0.009475302865853978,0.967196196873665,0.011161971747830875
9.039,6.456346395226513+1.0942780973102636E-6i,0.8592643533964198,0.004813368867840029,0.13357996573091466
9.039,6.456495042865383+3.0625569289475464E-5i,0.15236730449182526,0.11083703732903402,0.7175643346997249
9.039,6.456601276167461+2.405134977504727E-5i,0.20203408357070257,0.4102145676929302,0.3563292452758074
9.039,6.456638255987498+0.0017020264078649746i,0.0010906798128965084,0.9960173462034114,5.159351784638109E-4
9.039,6.456744530055701+3.9224577976570076E-5i,0.07676751538220804,0.1871096382444043,0.7171010267677194
9.039,6.456817959709704+0.0052650407451910065i,0.004989922520529116,2.0594774834923967E-4,0.992255614075164
9.039,6.4568193932758025+2.9755635761467684E-4i,0.043190280102688224,0.7308706344418299,0.20091748729393133
9.039,6.456892534788188+3.2007213375963725E-6i,0.027037837733479505,0.10004077120332144,0.8632152432489341
9.039,6.4572319801688955+1.847366733336006E-5i,0.024797917719445672,0.06221226451394059,0.9002763951614462
9.039,6.457423217541874+0.00202710602467676i,0.0017368067881457245,0.9937322366092751,5.235992764671229E-4
9.039,6.457588999467603+5.148113765972576E-5i,0.09910139024351255,0.07521611140520879,0.812555978165271
9.039,6.457651666025944+0.0016468885729719056i,9.84623001100403E-4,0.9961105005978336,2.7508731591901396E-4
